class,method,body,path,header,single_q,double_q,dashes,braces,spaces,badwords
good,b'GET',b'',b'/data/guide.js/c3c5895e-585b-4bd7-4e19-6f51bab34f7a?id=115&jzb=eJyVkL1uwzAMhN9FXevol1LsrWPnonNASXRixJUNSQ5QFHn3KB08txtxwHd3vB92m8pUl_we2cCcABVJWhJhhGDH0ThLzmuCXgWvoNdaorGOvTIMYdlS_cWsFf0o0QvnJIAAMj1qwhgCQvReuuBglFY1bMtzAy61rmXgvGAqV8xXLJdvXAdtjOYvvIQmczcaENKGzpM0nSEfux6l67SLGjzCMejAW3XqSs1bqFsmrvhtmxNl9NM81YlKS_yiihErsmH_9XlO__x3xnTe8EyNonT6_GD3fYPd7s87NHbFTKm-7Q5Nai2f9gK4sFwJpVvsjXKZltRkdZBHdxCnNS-R3e8P9lSFBQ&v=2.187.0_prod&ct=1685937210635',"{b'Host': b'data.pendo.io\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'script\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",0,0,18,0,21,1
good,b'GET',b'',b'/api/v1/scans/7f45016c-be14-4ebd-9a17-37d35ba58c3c/results/9658c1c8-7792-44c2-99a8-60cc03dd1452/vulnerabilities?l=20&s=severity:desc',"{b'Host': b'sanskarkashyap:3443\r', b'Cookie': b'ui_session=2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'application/json, text/plain, */*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'X-Auth': b'2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,0,20,0,26,0
good,b'GET',b'',b'/data/guide.js/c3c5895e-585b-4bd7-4e19-6f51bab34f7a?id=116&jzb=eJyVj71uwzAMhN9FXevol1LsrWPnonNASXRixJUNSQ5QFHn3KB08txtxwHfH74fdpjLVJb9HNjAnQEWSlkQYIdhxNM6S85qgV8Er6LWWaKxjrwxDWLZUfzFrRT9K9MI5CSCATI-aMIaAEL2XLjgYpVUN2_LcgEutaxk4L5jKFfMVy-Ub10Ebo_kLL6HF3I0GhLSh8yRNZ8jHrkfpOu2iBo9wDDrw2zYnyuineaoTlTbwRRUjVmTDrvY8p3_qzZjOG56pUZROnx_svivvdX_WbuyKmVJ92xta1L581gvgwnIllG6zN8plWlKL1UEe3UGc1rxEdr8_ADMRfqI&v=2.187.0_prod&ct=1685937211633',"{b'Host': b'data.pendo.io\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'script\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",0,0,18,0,21,1
good,b'GET',b'',b'/data/guide.js/c3c5895e-585b-4bd7-4e19-6f51bab34f7a?id=117&jzb=eJyVjz9vwyAQR78LXevw9yD21rFz1Tk64EispNgCEqmq8t1DOnhut9NPeg_eD7vNdW5LeY9sYk6AiiQtiZAg2JSMs-S8JhhV8ApGrSUa69grwxCWa26_mLViTBK9cE4CCCAzoiaMISBE76ULDpK0qmPXcunAqbW1TpxXzPWM5Yz19I3rpI3R_IXX0GfukgEhbRg8STMY8nEYUbpBu6jBI-yDDnzOaenWL2oYsSGbtp7nOf-z6YL5eMUjdYry4fOD3bfOTffn1s6uWCi3t83Qp_7Lp14AF5YroXR_9kalzkvus9rJvduJw1qWyO73B6h7efw&v=2.187.0_prod&ct=1685937217465',"{b'Host': b'data.pendo.io\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'script\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",0,0,19,0,21,1
good,b'POST',b'',b'/api/v1/scans',"{b'Host': b'sanskarkashyap:3443\r', b'Cookie': b'ui_session=2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'application/json, text/plain, */*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'X-Auth': b'2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'Content-Type': b'application/json\r', b'Content-Length': b'245\r', b'Origin': b'https://sanskarkashyap:3443\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,22,22,4,29,0
good,b'POST',b'',b'/api/v1/exports',"{b'Host': b'sanskarkashyap:3443\r', b'Cookie': b'ui_session=2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'application/json, text/plain, */*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'X-Auth': b'2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'Content-Type': b'application/json\r', b'Content-Length': b'140\r', b'Origin': b'https://sanskarkashyap:3443\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,14,22,4,29,0
good,b'POST',b'\xac\x01https://sanskarkashyap:3443/api/v1/reports/download/9de9d3f9b5fe5d68a1389e5af58a0225850980b65540caafdfad2901c4ba15751ba96501647d68fa6d0cddd8-938e-44a6-8847-4e5ebdac11bd.xml\x12"\n 6\xecj\xce\xe4\x03\x04\xd00\xd3>\xa2\\H\xb4^u{\xc4\x04\xdc\xa0\xed7\x93a\x81\x8f\x94p\xc5^\x18\xd5!"\xcf\x01\n\xac\x01https://sanskarkashyap:3443/api/v1/reports/download/9de9d3f9b5fe5d68a1389e5af58a0225850980b65540caafdfad2901c4ba15751ba96501647d68fa6d0cddd8-938e-44a6-8847-4e5ebdac11bd.xml\x10\x00"\x1chttps://sanskarkashyap:3443/0\x01J*20230605_XML_http_testphp_vulnweb_com_.xmlP\x00Z\x05en-US',b'/safebrowsing/clientreport/download?key=AIzaSyC7jsptDS3am4tPx4r3nxis7IMjBc5Dovo',"{b'Host': b'sb-ssl.google.com\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/octet-stream\r', b'Content-Length': b'479\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'none\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,3,24,1,24,0
good,b'POST',b'',b'/api/v1/targets/add',"{b'Host': b'sanskarkashyap:3443\r', b'Cookie': b'ui_session=2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'application/json, text/plain, */*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'X-Auth': b'2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'Content-Type': b'application/json\r', b'Content-Length': b'92\r', b'Origin': b'https://sanskarkashyap:3443\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,12,14,4,29,0
good,b'POST',b'',b'/api/v1/scans',"{b'Host': b'sanskarkashyap:3443\r', b'Cookie': b'ui_session=2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'application/json, text/plain, */*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'X-Auth': b'2986ad8c0a5b3df4d7028d5f3c06e936c6487e5b6ce79269f4e8e4df5bbd4cd76906239582e05e17b89676301a772132bae6017ff2baeb068e200cf7a736c8501\r', b'Content-Type': b'application/json\r', b'Content-Length': b'245\r', b'Origin': b'https://sanskarkashyap:3443\r', b'Referer': b'https://sanskarkashyap:3443/\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r', b'Connection': b'close\r'}",0,22,22,4,29,0
good,b'POST',b'',b'/submit/contextual-services/topsites-impression/1/5670a988-005d-4099-8fb1-43a422f7cf86',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/json; charset=UTF-8\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:07 GMT\r', b'Content-Length': b'433\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",0,2,23,2,31,0
good,b'POST',b'',b'/submit/contextual-services/topsites-impression/1/21bea900-982b-4017-bcc7-e5d77d8db519',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/json; charset=UTF-8\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:07 GMT\r', b'Content-Length': b'429\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",2,0,22,7,31,0
good,b'POST',b'',b'/submit/activity-stream/impression-stats/1/4d8dc156-f148-4669-8357-f013670a6b76',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/json; charset=UTF-8\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:09 GMT\r', b'Content-Length': b'331\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",0,3,23,1,31,0
good,b'POST',b'',b'/submit/activity-stream/impression-stats/1/fec1f059-91b5-4d15-ac52-9121a19ad199',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/json; charset=UTF-8\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:09 GMT\r', b'Content-Length': b'265\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",2,1,24,0,31,0
good,b'POST',b'',b'/submit/activity-stream/sessions/1/4417fd2a-3415-4e8a-a039-2eb2111435df',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Type': b'application/json; charset=UTF-8\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:09 GMT\r', b'Content-Length': b'399\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'cross-site\r', b'Te': b'trailers\r'}",1,0,22,1,33,0
good,b'POST',b'',b'/submit/firefox-desktop/newtab/1/8cdf1275-be8e-4b0e-8fe7-d0044f3714be',"{b'Host': b'incoming.telemetry.mozilla.org\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Content-Encoding': b'gzip\r', b'Date': b'Mon, 05 Jun 2023 03:50:10 GMT\r', b'Content-Length': b'820\r', b'X-Telemetry-Agent': b'Glean/52.7.0 (Rust on Windows)\r', b'Content-Type': b'application/json; charset=utf-8\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'none\r', b'Pragma': b'no-cache\r', b'Cache-Control': b'no-cache\r', b'Te': b'trailers\r'}",4,2,26,3,38,0
good,b'POST',b'',"b'/gen_204?s=web&t=aft&atyp=csi&ei=bVt9ZKvWI_rMseMPiIKMsAk&rt=wsrt.44,aft.1364,afti.1364,aftr.1137,afts.1091,frts.1091,frvt.1364,prt.1193,sct.1048&wh=703&frtp=762&imn=57&ima=7&imad=3&imac=0&imf=0&aft=1&aftp=703&opi=89978449&bl=etGU'","{b'Host': b'www.google.com\r', b'Cookie': b'NID=511=jSCDTsP7AYNgZeGfidEqTIVP6DFXJqX5NpMguEk_vkeURwFs9T4f0uhQUJE5Ar-A9l7CxmmEh9EjG3b4cM4wbdmjNwDmfV-IAXD1w11YCeTNvzF3oMkL1RFQDXciOa6ntbbitrPIXFf0CSB1fAWoC0ML46nyc4uRS-Ss4FKctD8reqm2fPsU456vWP14IlOsv0eBaoL1ty-cVYA8Uf29-Ami6NGJy93dxMXZLUt-uzm6EVLm4RvWmwkIw38zfZxEZ_XjMrLnqEghXr3NClbR3eNU76Qi5-irjjrQBaxP-Isz4PQ1; SID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFA3pSCM6TZ7NDujtQ-7-hEA.; __Secure-1PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFyV7YNeVJ2QRNn-BZcESw_Q.; __Secure-3PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFcTgTXNbuao92VzHoozFm1w.; HSID=A_36P-YH-ordrKIiU; SSID=AQfIohnrf3JQ1UH7V; APISID=bGkTiP7C7Xo3pcpC/AK07YAwYqVW8VdDy8; SAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-1PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-3PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; SIDCC=AP8dLty3ORStY6obuVxtCqTpvZ7fj_VwmV_SMKg1ov25JQetJewYO7HzHaqKX6qCee4iHnBUgj0; __Secure-1PSIDCC=AP8dLtxAT5iXmAHRW5YNdoq-TdpdFUwgqtfg40ITKZVM-ke-94UTFUMD8Nx646887v8_E2BHvg; __Secure-3PSIDCC=AP8dLtyEkiGhD9Gl3wSBWbBbmod-YVHWYogfqK8ObnW8HclGkulU-sVm8XJ7MNnmiCqOmJ4Q-g; 1P_JAR=2023-06-05-03; AEC=AUEFqZcbxZl-rPqTn3DwaUohXenHraCoCpOsA7b5G7LvXxRRh1mTVhLWsEk; OTZ=7040994_34_34__34_; ANID=AHWqTUm-ROw2k668Cg-RLTgQmMswbRR-DrkODZZ6M_hVrCSoFbv5FNR2s3hE-Z7l\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://www.google.com/\r', b'Content-Type': b'text/plain;charset=UTF-8\r', b'Content-Length': b'0\r', b'Origin': b'https://www.google.com\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Te': b'trailers\r'}",0,0,54,0,41,0
good,b'POST',b'',"b'/gen_204?atyp=csi&ei=bVt9ZKvWI_rMseMPiIKMsAk&s=web&t=all&bl=etGU&wh=703&frtp=762&imn=57&ima=7&imad=3&imac=0&imf=0&aft=1&aftp=703&adh=tv.6&ime=2&imex=2&imeh=8&imea=0&imeb=16&imel=0&scp=0&fld=1067&sys=hc.8&rt=sct.1048,frvt.1364,frts.1091,afts.1091,aft.1364,aftr.1137,prt.1193,dcl.1318,afti.1364,aftqf.1367,ol.1369,xjsls.1385,xjses.1459,xjsee.1511,xjs.1511,fcp.1269,wsrt.44,cst.0,dnst.0,rqst.944,rspt.930,sslt.0,rqstt.30,unt.0,cstt.30,dit.1303&zx=1685937010555&opi=89978449'","{b'Host': b'www.google.com\r', b'Cookie': b'NID=511=jSCDTsP7AYNgZeGfidEqTIVP6DFXJqX5NpMguEk_vkeURwFs9T4f0uhQUJE5Ar-A9l7CxmmEh9EjG3b4cM4wbdmjNwDmfV-IAXD1w11YCeTNvzF3oMkL1RFQDXciOa6ntbbitrPIXFf0CSB1fAWoC0ML46nyc4uRS-Ss4FKctD8reqm2fPsU456vWP14IlOsv0eBaoL1ty-cVYA8Uf29-Ami6NGJy93dxMXZLUt-uzm6EVLm4RvWmwkIw38zfZxEZ_XjMrLnqEghXr3NClbR3eNU76Qi5-irjjrQBaxP-Isz4PQ1; SID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFA3pSCM6TZ7NDujtQ-7-hEA.; __Secure-1PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFyV7YNeVJ2QRNn-BZcESw_Q.; __Secure-3PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFcTgTXNbuao92VzHoozFm1w.; HSID=A_36P-YH-ordrKIiU; SSID=AQfIohnrf3JQ1UH7V; APISID=bGkTiP7C7Xo3pcpC/AK07YAwYqVW8VdDy8; SAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-1PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-3PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; SIDCC=AP8dLty3ORStY6obuVxtCqTpvZ7fj_VwmV_SMKg1ov25JQetJewYO7HzHaqKX6qCee4iHnBUgj0; __Secure-1PSIDCC=AP8dLtxAT5iXmAHRW5YNdoq-TdpdFUwgqtfg40ITKZVM-ke-94UTFUMD8Nx646887v8_E2BHvg; __Secure-3PSIDCC=AP8dLtyEkiGhD9Gl3wSBWbBbmod-YVHWYogfqK8ObnW8HclGkulU-sVm8XJ7MNnmiCqOmJ4Q-g; 1P_JAR=2023-06-05-03; AEC=AUEFqZcbxZl-rPqTn3DwaUohXenHraCoCpOsA7b5G7LvXxRRh1mTVhLWsEk; OTZ=7040994_34_34__34_; ANID=AHWqTUm-ROw2k668Cg-RLTgQmMswbRR-DrkODZZ6M_hVrCSoFbv5FNR2s3hE-Z7l\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://www.google.com/\r', b'Origin': b'https://www.google.com\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Content-Length': b'0\r', b'Te': b'trailers\r'}",0,0,52,0,40,0
good,b'POST',b'',b'/gen_204?atyp=i&ei=bVt9ZKvWI_rMseMPiIKMsAk&ct=usp:t&zx=1685937010664&opi=89978449',"{b'Host': b'www.google.com\r', b'Cookie': b'NID=511=jSCDTsP7AYNgZeGfidEqTIVP6DFXJqX5NpMguEk_vkeURwFs9T4f0uhQUJE5Ar-A9l7CxmmEh9EjG3b4cM4wbdmjNwDmfV-IAXD1w11YCeTNvzF3oMkL1RFQDXciOa6ntbbitrPIXFf0CSB1fAWoC0ML46nyc4uRS-Ss4FKctD8reqm2fPsU456vWP14IlOsv0eBaoL1ty-cVYA8Uf29-Ami6NGJy93dxMXZLUt-uzm6EVLm4RvWmwkIw38zfZxEZ_XjMrLnqEghXr3NClbR3eNU76Qi5-irjjrQBaxP-Isz4PQ1; SID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFA3pSCM6TZ7NDujtQ-7-hEA.; __Secure-1PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFyV7YNeVJ2QRNn-BZcESw_Q.; __Secure-3PSID=WwjMwqXfMLajabPgqPQZlm9-h2ZZPznxphkH8Bm0VwdzfkoFcTgTXNbuao92VzHoozFm1w.; HSID=A_36P-YH-ordrKIiU; SSID=AQfIohnrf3JQ1UH7V; APISID=bGkTiP7C7Xo3pcpC/AK07YAwYqVW8VdDy8; SAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-1PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; __Secure-3PAPISID=QrADY0Sh9h1kR-it/ABH8kLu0QWw_DZHx2; SIDCC=AP8dLty3ORStY6obuVxtCqTpvZ7fj_VwmV_SMKg1ov25JQetJewYO7HzHaqKX6qCee4iHnBUgj0; __Secure-1PSIDCC=AP8dLtxAT5iXmAHRW5YNdoq-TdpdFUwgqtfg40ITKZVM-ke-94UTFUMD8Nx646887v8_E2BHvg; __Secure-3PSIDCC=AP8dLtyEkiGhD9Gl3wSBWbBbmod-YVHWYogfqK8ObnW8HclGkulU-sVm8XJ7MNnmiCqOmJ4Q-g; 1P_JAR=2023-06-05-03; AEC=AUEFqZcbxZl-rPqTn3DwaUohXenHraCoCpOsA7b5G7LvXxRRh1mTVhLWsEk; OTZ=7040994_34_34__34_; ANID=AHWqTUm-ROw2k668Cg-RLTgQmMswbRR-DrkODZZ6M_hVrCSoFbv5FNR2s3hE-Z7l\r', b'User-Agent': b'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0\r', b'Accept': b'*/*\r', b'Accept-Language': b'en-US,en;q=0.5\r', b'Accept-Encoding': b'gzip, deflate\r', b'Referer': b'https://www.google.com/\r', b'Origin': b'https://www.google.com\r', b'Sec-Fetch-Dest': b'empty\r', b'Sec-Fetch-Mode': b'no-cors\r', b'Sec-Fetch-Site': b'same-origin\r', b'Content-Length': b'0\r', b'Te': b'trailers\r'}",0,0,52,0,40,0
